,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss,#Tasks before failure
148,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.778,0.778,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.21301313820151974,1.0,1.0,114.0,3.4773806107848744,0.15327297458004951,4.0,0.4650533110176755,0
149,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.785,0.785,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.22054544589382738,1.0,1.0,114.0,5620.141530970323,0.07787632951048969,11.0,0.9980465772455723,0
150,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.803,0.803,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.21381313820151968,1.0,1.0,114.0,1943.6901202975064,0.1101865147560944,7.0,0.9964115263992148,0
151,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.738,0.738,0.0,0.0,0.0,0.0,49.0,198.0,0.0,0.0,0.22423775358613507,1.0,1.0,114.0,1422.0379988306963,0.07140639722111336,13.0,0.9909410064328661,0
152,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.769,0.769,0.0,0.0,0.0,0.0,48.0,198.0,0.0,0.0,0.22054544589382738,1.0,1.0,114.0,127970.89675996525,0.07637042496617873,11.0,0.9999140503440058,0
153,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.792,0.792,0.0,0.0,0.0,0.0,47.0,198.0,0.0,0.0,0.2150931382015197,1.0,1.0,114.0,6.017111197979224,0.1371812185347216,5.0,0.5461605215605786,0
154,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.731,0.731,0.0,0.0,0.0,0.0,50.0,198.0,0.0,0.0,0.22720071654909804,1.0,1.0,114.0,304.3737191859725,0.07122937014360309,12.0,0.9620701743783399,0
155,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.743,0.743,0.0,0.0,0.0,0.0,50.0,198.0,0.0,0.0,0.22453404988243136,1.0,1.0,114.0,28.537645995151372,0.08646932076180382,9.0,0.7602406927391637,0
156,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.758,0.758,0.0,0.0,0.0,0.0,46.0,198.0,0.0,0.0,0.2131731382015197,1.0,1.0,114.0,174.21951027773926,0.13736490006219537,5.0,0.9721012517428966,0
157,249.0,188.0,1.0,425.0,0.0,0.0,112.0,1.0,1.0,0.0,1.0,0.0,113.0,0.0,114.0,0.0,0.749,0.749,0.0,0.0,0.0,0.0,49.0,198.0,0.0,0.0,0.221160830509212,1.0,1.0,114.0,1186668.1239452444,0.0759576978409847,11.0,0.9999907304343878,0
