,Configuration,#Tasks before failure,RiskThreshold,Time,NonPr,Printable,Materials,Env_Materials,#Replicator,#Normal,#Assembler,#Printer,#Assembling,#Printing,#Collecting,#Idle,#Repair,#In,#Out,Average Build Quality in-service,Average Build Quality of System,#WasteReplicator,#WasteNormal,#WasteAssembler,#WastePrinter,Environment Exhaust Time,Printable Exhaust Time,NonPr Exhaust Time,Material Exhaust Time,Average Risk,Print Capacity,Assembling Capacity,Collection Capacity,MTBF,MTTR,MDT,Aoss
326,CHE,5,0.6,249.0,198.0,0.0,446.0,0.0,0.0,101.0,1.0,1.0,1.0,1.0,0.0,101.0,0.0,103.0,0.0,0.934,0.934,0.0,0.0,0.0,0.0,249.0,249.0,0.0,0.0,0.009708737864077669,1.0,1.0,103.0,245133306065787.6,0.043478260869565216,23.0,0.9999999999999062
327,CHE,10,0.6,249.0,194.0,1.0,437.0,0.0,0.0,106.0,1.0,1.0,0.0,1.0,0.0,107.0,0.0,108.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,1.8254522627638824e+20,0.043478260869565216,23.0,1.0
328,CHE,2,0.6,499.0,167.0,1.0,383.0,0.0,0.0,133.0,1.0,1.0,0.0,1.0,0.0,134.0,0.0,135.0,0.0,0.899,0.899,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,135.0,3383341.457353598,0.044444444444444446,22.0,0.9999934975948409
329,CHE,3,0.6,499.0,157.0,2.0,362.0,0.0,0.0,143.0,1.0,1.0,0.0,1.0,0.0,143.0,1.0,145.0,0.0,0.86,0.86,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006896551724137931,1.0,1.0,145.0,8880916265.419363,0.0425531914893617,22.0,0.9999999975227781
330,CHE,5,0.6,499.0,146.0,0.0,342.0,0.0,0.0,153.0,1.0,1.0,1.0,1.0,0.0,153.0,0.0,155.0,0.0,0.92,0.92,0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0,0.0064516129032258064,1.0,1.0,155.0,238776275358199.2,0.043478260869565216,23.0,0.9999999999999036
331,CHE,10,0.6,499.0,137.0,1.0,323.0,0.0,0.0,162.0,1.0,1.0,1.0,1.0,0.0,162.0,0.0,164.0,0.0,0.856,0.856,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006097560975609756,1.0,1.0,164.0,1.9036925350007597e+20,0.043478260869565216,23.0,1.0
332,CHE,2,0.6,999.0,84.0,2.0,216.0,0.0,0.0,216.0,1.0,1.0,0.0,1.0,0.0,216.0,1.0,218.0,0.0,0.926,0.926,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0045871559633027525,1.0,1.0,218.0,3357902.799779511,0.044444444444444446,22.0,0.9999934483345185
333,CHE,3,0.6,999.0,63.0,1.0,175.0,0.0,0.0,237.0,1.0,1.0,0.0,1.0,0.0,238.0,0.0,239.0,0.0,0.894,0.894,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,239.0,8847882058.212774,0.0425531914893617,22.0,0.9999999975135293
334,CHE,5,0.6,999.0,42.0,1.0,133.0,0.0,0.0,257.0,1.0,1.0,1.0,1.0,0.0,257.0,0.0,259.0,0.0,0.907,0.907,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.003861003861003861,1.0,1.0,259.0,241931504819430.3,0.043478260869565216,23.0,0.999999999999905
335,CHE,10,0.6,999.0,23.0,0.0,96.0,0.0,0.0,276.0,1.0,1.0,1.0,1.0,0.0,276.0,0.0,278.0,0.0,0.928,0.928,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0035971223021582736,1.0,1.0,278.0,1.9641735642678732e+20,0.043478260869565216,23.0,1.0
336,CHE,2,0.7,19.0,293.0,93.0,88.0,455.0,0.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,8.0,0.0,0.933,0.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0,1.0,8.0,95.82222222222225,0.14285714285714285,7.0,0.9319213313161876
337,CHE,3,0.7,19.0,292.0,92.0,96.0,446.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.941,0.941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,9.0,2419.2000000000003,0.13333333333333333,7.0,0.9971148297749567
338,CHE,5,0.7,19.0,292.0,92.0,103.0,439.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,9.0,90999.99999999999,0.125,8.0,0.9999120956399438
339,CHE,10,0.7,19.0,291.0,91.0,108.0,433.0,0.0,8.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,10.0,0.0,0.909,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,10.0,5547261.176470588,0.11764705882352941,8.0,0.9999985578489622
340,CHE,2,0.7,49.0,283.0,83.0,313.0,220.0,0.0,16.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,18.0,0.0,0.94,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,1.0,1.0,18.0,42516.73846153848,0.058823529411764705,17.0,0.9996003172865848
341,CHE,3,0.7,49.0,281.0,81.0,379.0,152.0,0.0,18.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,20.0,0.0,0.943,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.0,20.0,402699988.10810804,0.05405405405405406,18.0,0.9999999553017141
342,CHE,5,0.7,49.0,279.0,79.0,441.0,88.0,0.0,20.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,22.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,1.0,1.0,22.0,10397464058689.025,0.04878048780487805,20.0,0.9999999999980764
343,CHE,10,0.7,49.0,278.0,78.0,507.0,21.0,0.0,22.0,1.0,1.0,0.0,0.0,20.0,0.0,4.0,24.0,0.0,0.949,0.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,1.0,1.0,24.0,2.4921094067397603e+19,0.044444444444444446,22.0,1.0
344,CHE,2,0.7,99.0,266.0,66.0,516.0,0.0,0.0,33.0,1.0,1.0,1.0,1.0,0.0,33.0,0.0,35.0,0.0,0.907,0.907,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.02857142857142857,1.0,1.0,35.0,3768058.3111111107,0.044444444444444446,22.0,0.9999941614832532
345,CHE,3,0.7,99.0,262.0,62.0,512.0,0.0,0.0,37.0,1.0,1.0,1.0,1.0,0.0,37.0,0.0,39.0,0.0,0.907,0.907,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.02564102564102564,1.0,1.0,39.0,9858288342.638306,0.0425531914893617,22.0,0.9999999977683752
346,CHE,5,0.7,99.0,258.0,58.0,508.0,0.0,0.0,41.0,1.0,1.0,1.0,1.0,0.0,41.0,0.0,43.0,0.0,0.863,0.863,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.023255813953488372,1.0,1.0,43.0,267507959496990.5,0.043478260869565216,23.0,0.9999999999999141
347,CHE,10,0.7,99.0,255.0,55.0,505.0,0.0,0.0,44.0,1.0,1.0,1.0,1.0,0.0,44.0,0.0,46.0,0.0,0.878,0.878,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.021739130434782608,1.0,1.0,46.0,1.629465319207834e+20,0.043478260869565216,23.0,1.0
348,CHE,2,0.7,249.0,216.0,16.0,466.0,0.0,0.0,83.0,1.0,1.0,1.0,1.0,0.0,83.0,0.0,85.0,0.0,0.863,0.863,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.011764705882352941,1.0,1.0,85.0,3502600.4960072786,0.044444444444444446,22.0,0.9999937189919768
349,CHE,3,0.7,249.0,206.0,6.0,456.0,0.0,0.0,93.0,1.0,1.0,1.0,1.0,0.0,93.0,0.0,95.0,0.0,0.933,0.933,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.010526315789473684,1.0,1.0,95.0,9039182086.526545,0.0425531914893617,22.0,0.9999999975661514
350,CHE,5,0.7,249.0,198.0,0.0,446.0,0.0,0.0,101.0,1.0,1.0,1.0,1.0,0.0,101.0,0.0,103.0,0.0,0.923,0.923,0.0,0.0,0.0,0.0,249.0,249.0,0.0,0.0,0.009708737864077669,1.0,1.0,103.0,245133306065787.6,0.043478260869565216,23.0,0.9999999999999062
351,CHE,10,0.7,249.0,194.0,1.0,437.0,0.0,0.0,106.0,1.0,1.0,0.0,1.0,0.0,107.0,0.0,108.0,0.0,0.918,0.918,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,1.8254522627638824e+20,0.043478260869565216,23.0,1.0
352,CHE,2,0.7,499.0,167.0,1.0,383.0,0.0,0.0,133.0,1.0,1.0,0.0,1.0,0.0,134.0,0.0,135.0,0.0,0.912,0.912,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,135.0,3383341.457353598,0.044444444444444446,22.0,0.9999934975948409
353,CHE,3,0.7,499.0,157.0,2.0,362.0,0.0,0.0,143.0,1.0,1.0,0.0,1.0,0.0,143.0,1.0,145.0,0.0,0.858,0.858,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006896551724137931,1.0,1.0,145.0,8880916265.419363,0.0425531914893617,22.0,0.9999999975227781
354,CHE,5,0.7,499.0,146.0,0.0,342.0,0.0,0.0,153.0,1.0,1.0,1.0,1.0,0.0,153.0,0.0,155.0,0.0,0.857,0.857,0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0,0.0064516129032258064,1.0,1.0,155.0,238776275358199.2,0.043478260869565216,23.0,0.9999999999999036
355,CHE,10,0.7,499.0,137.0,1.0,323.0,0.0,0.0,162.0,1.0,1.0,1.0,1.0,0.0,162.0,0.0,164.0,0.0,0.88,0.88,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006097560975609756,1.0,1.0,164.0,1.9036925350007597e+20,0.043478260869565216,23.0,1.0
356,CHE,2,0.7,999.0,84.0,2.0,216.0,0.0,0.0,216.0,1.0,1.0,0.0,1.0,0.0,216.0,1.0,218.0,0.0,0.876,0.876,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0045871559633027525,1.0,1.0,218.0,3357902.799779511,0.044444444444444446,22.0,0.9999934483345185
357,CHE,3,0.7,999.0,63.0,1.0,175.0,0.0,0.0,237.0,1.0,1.0,0.0,1.0,0.0,238.0,0.0,239.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,239.0,8847882058.212774,0.0425531914893617,22.0,0.9999999975135293
358,CHE,5,0.7,999.0,42.0,1.0,133.0,0.0,0.0,257.0,1.0,1.0,1.0,1.0,0.0,257.0,0.0,259.0,0.0,0.905,0.905,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.003861003861003861,1.0,1.0,259.0,241931504819430.3,0.043478260869565216,23.0,0.999999999999905
359,CHE,10,0.7,999.0,23.0,0.0,96.0,0.0,0.0,276.0,1.0,1.0,1.0,1.0,0.0,276.0,0.0,278.0,0.0,0.901,0.901,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0035971223021582736,1.0,1.0,278.0,1.9641735642678732e+20,0.043478260869565216,23.0,1.0
360,CHE,2,0.8,19.0,293.0,93.0,88.0,455.0,0.0,6.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,8.0,0.0,0.909,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,1.0,1.0,8.0,95.82222222222225,0.14285714285714285,7.0,0.9319213313161876
361,CHE,3,0.8,19.0,292.0,92.0,96.0,446.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.907,0.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,9.0,2419.2000000000003,0.13333333333333333,7.0,0.9971148297749567
362,CHE,5,0.8,19.0,292.0,92.0,103.0,439.0,0.0,7.0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,9.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,1.0,1.0,9.0,90999.99999999999,0.125,8.0,0.9999120956399438
363,CHE,10,0.8,19.0,291.0,91.0,108.0,433.0,0.0,8.0,1.0,1.0,1.0,1.0,8.0,0.0,0.0,10.0,0.0,0.931,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,10.0,5547261.176470588,0.11764705882352941,8.0,0.9999985578489622
364,CHE,2,0.8,49.0,283.0,83.0,313.0,220.0,0.0,16.0,1.0,1.0,1.0,1.0,8.0,0.0,8.0,18.0,0.0,0.918,0.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,1.0,1.0,18.0,42516.73846153848,0.058823529411764705,17.0,0.9996003172865848
365,CHE,3,0.8,49.0,281.0,81.0,379.0,152.0,0.0,18.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,20.0,0.0,0.902,0.902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,1.0,1.0,20.0,402699988.10810804,0.05405405405405406,18.0,0.9999999553017141
366,CHE,5,0.8,49.0,279.0,79.0,441.0,88.0,0.0,20.0,1.0,1.0,1.0,1.0,20.0,0.0,0.0,22.0,0.0,0.906,0.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545454545454546,1.0,1.0,22.0,10397464058689.025,0.04878048780487805,20.0,0.9999999999980764
367,CHE,10,0.8,49.0,278.0,78.0,507.0,21.0,0.0,22.0,1.0,1.0,0.0,0.0,20.0,0.0,4.0,24.0,0.0,0.861,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,1.0,1.0,24.0,2.4921094067397603e+19,0.044444444444444446,22.0,1.0
368,CHE,2,0.8,99.0,266.0,66.0,516.0,0.0,0.0,33.0,1.0,1.0,1.0,1.0,0.0,33.0,0.0,35.0,0.0,0.877,0.877,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.02857142857142857,1.0,1.0,35.0,3768058.3111111107,0.044444444444444446,22.0,0.9999941614832532
369,CHE,3,0.8,99.0,262.0,62.0,512.0,0.0,0.0,37.0,1.0,1.0,1.0,1.0,0.0,37.0,0.0,39.0,0.0,0.942,0.942,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.02564102564102564,1.0,1.0,39.0,9858288342.638306,0.0425531914893617,22.0,0.9999999977683752
370,CHE,5,0.8,99.0,258.0,58.0,508.0,0.0,0.0,41.0,1.0,1.0,1.0,1.0,0.0,41.0,0.0,43.0,0.0,0.855,0.855,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.023255813953488372,1.0,1.0,43.0,267507959496990.5,0.043478260869565216,23.0,0.9999999999999141
371,CHE,10,0.8,99.0,255.0,55.0,505.0,0.0,0.0,44.0,1.0,1.0,1.0,1.0,0.0,44.0,0.0,46.0,0.0,0.938,0.938,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.021739130434782608,1.0,1.0,46.0,1.629465319207834e+20,0.043478260869565216,23.0,1.0
372,CHE,2,0.8,249.0,216.0,16.0,466.0,0.0,0.0,83.0,1.0,1.0,1.0,1.0,0.0,83.0,0.0,85.0,0.0,0.94,0.94,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.011764705882352941,1.0,1.0,85.0,3502600.4960072786,0.044444444444444446,22.0,0.9999937189919768
373,CHE,3,0.8,249.0,206.0,6.0,456.0,0.0,0.0,93.0,1.0,1.0,1.0,1.0,0.0,93.0,0.0,95.0,0.0,0.923,0.923,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.010526315789473684,1.0,1.0,95.0,9039182086.526545,0.0425531914893617,22.0,0.9999999975661514
374,CHE,5,0.8,249.0,198.0,0.0,446.0,0.0,0.0,101.0,1.0,1.0,1.0,1.0,0.0,101.0,0.0,103.0,0.0,0.937,0.937,0.0,0.0,0.0,0.0,249.0,249.0,0.0,0.0,0.009708737864077669,1.0,1.0,103.0,245133306065787.6,0.043478260869565216,23.0,0.9999999999999062
375,CHE,10,0.8,249.0,194.0,1.0,437.0,0.0,0.0,106.0,1.0,1.0,0.0,1.0,0.0,107.0,0.0,108.0,0.0,0.945,0.945,0.0,0.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,1.0,1.0,108.0,1.8254522627638824e+20,0.043478260869565216,23.0,1.0
376,CHE,2,0.8,499.0,167.0,1.0,383.0,0.0,0.0,133.0,1.0,1.0,0.0,1.0,0.0,134.0,0.0,135.0,0.0,0.918,0.918,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.0,1.0,1.0,135.0,3383341.457353598,0.044444444444444446,22.0,0.9999934975948409
377,CHE,3,0.8,499.0,157.0,2.0,362.0,0.0,0.0,143.0,1.0,1.0,0.0,1.0,0.0,143.0,1.0,145.0,0.0,0.908,0.908,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006896551724137931,1.0,1.0,145.0,8880916265.419363,0.0425531914893617,22.0,0.9999999975227781
378,CHE,5,0.8,499.0,146.0,0.0,342.0,0.0,0.0,153.0,1.0,1.0,1.0,1.0,0.0,153.0,0.0,155.0,0.0,0.895,0.895,0.0,0.0,0.0,0.0,499.0,499.0,0.0,0.0,0.0064516129032258064,1.0,1.0,155.0,238776275358199.2,0.043478260869565216,23.0,0.9999999999999036
379,CHE,10,0.8,499.0,137.0,1.0,323.0,0.0,0.0,162.0,1.0,1.0,1.0,1.0,0.0,162.0,0.0,164.0,0.0,0.901,0.901,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,0.006097560975609756,1.0,1.0,164.0,1.9036925350007597e+20,0.043478260869565216,23.0,1.0
380,CHE,2,0.8,999.0,84.0,2.0,216.0,0.0,0.0,216.0,1.0,1.0,0.0,1.0,0.0,216.0,1.0,218.0,0.0,0.941,0.941,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0045871559633027525,1.0,1.0,218.0,3357902.799779511,0.044444444444444446,22.0,0.9999934483345185
381,CHE,3,0.8,999.0,63.0,1.0,175.0,0.0,0.0,237.0,1.0,1.0,0.0,1.0,0.0,238.0,0.0,239.0,0.0,0.876,0.876,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,1.0,1.0,239.0,8847882058.212774,0.0425531914893617,22.0,0.9999999975135293
382,CHE,5,0.8,999.0,42.0,1.0,133.0,0.0,0.0,257.0,1.0,1.0,1.0,1.0,0.0,257.0,0.0,259.0,0.0,0.896,0.896,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.003861003861003861,1.0,1.0,259.0,241931504819430.3,0.043478260869565216,23.0,0.999999999999905
383,CHE,10,0.8,999.0,23.0,0.0,96.0,0.0,0.0,276.0,1.0,1.0,1.0,1.0,0.0,276.0,0.0,278.0,0.0,0.915,0.915,0.0,0.0,0.0,0.0,999.0,999.0,0.0,0.0,0.0035971223021582736,1.0,1.0,278.0,1.9641735642678732e+20,0.043478260869565216,23.0,1.0
384,DHE,2,0.5,19.0,254.0,15.0,43.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.871,0.871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,59.733333333333334,0.5333333333333333,1.5,0.9755035383777899
385,DHE,3,0.5,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.929,0.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
386,DHE,5,0.5,19.0,254.0,16.0,42.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,102.4,0.5333333333333333,1.5,0.9855630413859481
387,DHE,10,0.5,19.0,254.0,17.0,41.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,230.39999999999998,0.5333333333333333,1.5,0.9935316946959897
388,DHE,2,0.5,49.0,168.0,3.0,49.0,334.0,0.0,0.0,33.0,26.0,9.0,14.0,4.0,9.0,23.0,59.0,0.0,0.873,0.873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728813559322034,26.0,33.0,59.0,1826988797074363.2,0.031835165295323375,26.711804861804858,0.9999999999999853
389,DHE,3,0.5,49.0,148.0,1.0,36.0,309.0,0.0,0.0,39.0,29.0,10.0,15.0,9.0,19.0,15.0,68.0,0.0,0.931,0.931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,29.0,39.0,68.0,1.62728387061515e+24,0.02785884850092863,29.895238095238092,1.0
390,DHE,5,0.5,49.0,142.0,2.0,47.0,285.0,0.0,0.0,40.0,31.0,10.0,17.0,12.0,20.0,12.0,71.0,0.0,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3380281690140845,31.0,40.0,71.0,2.0248121355141422e+33,0.025204788909892882,33.4,1.0
391,DHE,10,0.5,49.0,136.0,3.0,60.0,259.0,0.0,0.0,48.0,26.0,10.0,24.0,14.0,18.0,8.0,74.0,0.0,0.895,0.895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35135135135135137,26.0,48.0,74.0,1.8624821205292172e+43,0.0228310502283105,37.300000000000004,1.0
392,DHE,2,0.5,99.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.898,0.898,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
393,DHE,3,0.5,99.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.873,0.873,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
394,DHE,5,0.5,99.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.944,0.944,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
395,DHE,10,0.5,99.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.922,0.922,0.0,0.0,0.0,0.0,99.0,0.0,99.0,99.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
396,DHE,2,0.5,249.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.851,0.851,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
397,DHE,3,0.5,249.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.875,0.875,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
398,DHE,5,0.5,249.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.854,0.854,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
399,DHE,10,0.5,249.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.884,0.884,0.0,0.0,0.0,0.0,249.0,0.0,249.0,249.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
400,DHE,2,0.5,499.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.851,0.851,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
401,DHE,3,0.5,499.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.948,0.948,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
402,DHE,5,0.5,499.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.899,0.899,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
403,DHE,10,0.5,499.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.929,0.929,0.0,0.0,0.0,0.0,499.0,0.0,499.0,499.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
404,DHE,2,0.5,999.0,0.0,49.0,1.0,0.0,0.0,0.0,69.0,83.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.913,0.913,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,83.0,69.0,152.0,2.912629162128537e+40,0.012773685861163151,69.80260628260628,1.0
405,DHE,3,0.5,999.0,0.0,49.0,1.0,0.0,0.0,0.0,73.0,79.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.861,0.861,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,79.0,73.0,152.0,1.514879638631555e+60,0.011390620670292768,75.29986190280307,1.0
406,DHE,5,0.5,999.0,0.0,49.0,1.0,0.0,0.0,0.0,82.0,70.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.861,0.861,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,70.0,82.0,152.0,1.0306339485345778e+71,0.012319063751154912,69.54999999999998,1.0
407,DHE,10,0.5,999.0,0.0,49.0,1.0,0.0,0.0,0.0,86.0,66.0,0.0,0.0,0.0,152.0,0.0,152.0,0.0,0.921,0.921,0.0,0.0,0.0,0.0,999.0,0.0,999.0,999.0,0.0,66.0,86.0,152.0,6.978326012882527e+80,0.014169323414806942,63.75,1.0
408,DHE,2,0.6,19.0,254.0,15.0,43.0,500.0,0.0,0.0,13.0,1.0,11.0,1.0,0.0,0.0,2.0,14.0,0.0,0.851,0.851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,13.0,14.0,59.733333333333334,0.5333333333333333,1.5,0.9755035383777899
